,customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,vehicle_type,month,total_claim_amount_range,income_group
118,AG39150,Oregon,2356.074955,No,Basic,Bachelor,2/4/11,Unemployed,M,0,Suburban,Married,63,22.0,94,0.0,1,Personal Auto,Personal L3,Offer1,Agent,302.4,Four-Door Car,Medsize,A,February,250-500,Low
119,MU76701,Washington,3921.018919,No,Extended,College,1/20/11,Employed,F,62445,Suburban,Married,98,19.0,12,1.0,1,Personal Auto,Personal L2,Offer2,Call Center,681.167228,Four-Door Car,Small,A,January,500-750,High
120,JH73503,Arizona,20171.96154,No,Basic,Doctor,2/1/11,Employed,M,24804,Suburban,Married,73,19.0,98,0.0,2,Personal Auto,Personal L2,Offer3,Call Center,350.4,Two-Door Car,Small,A,February,250-500,Low
121,JC38573,Oregon,5528.212807,Yes,Basic,Bachelor,1/19/11,Employed,M,36088,Suburban,Single,72,16.0,31,0.0,9,Corporate Auto,Corporate L3,Offer1,Agent,345.6,Four-Door Car,Medsize,A,January,250-500,Middle
122,NL33789,California,4077.501164,No,Basic,Bachelor,1/20/11,Employed,F,53093,Rural,Divorced,103,3.0,62,0.0,1,Corporate Auto,Corporate L2,Offer2,Call Center,98.991733,SUV,Medsize,A,January,0-250,High
123,VZ81004,Oregon,19259.84494,No,Premium,Master,1/26/11,Employed,F,35973,Suburban,Married,159,5.0,97,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,763.2,Sports Car,Large,A,January,750-1000,Middle
124,IB81655,California,7695.122957,No,Basic,Bachelor,1/24/11,Employed,M,50147,Suburban,Single,101,4.0,37,0.0,3,Personal Auto,Personal L2,Offer1,Branch,484.8,SUV,Medsize,A,January,250-500,High
125,BU72633,Nevada,42561.63183,No,Basic,Master,1/10/11,Employed,M,66661,Suburban,Single,119,23.0,41,0.0,2,Personal Auto,Personal L2,Offer1,Agent,571.2,SUV,Medsize,A,January,500-750,High
126,PR37714,California,7153.208425,No,Extended,Bachelor,2/23/11,Employed,F,32238,Suburban,Divorced,91,15.0,80,0.0,4,Personal Auto,Personal L3,Offer3,Branch,439.781453,Four-Door Car,Medsize,A,February,250-500,Middle
127,EP82214,Arizona,26180.80528,No,Extended,High School or Below,1/7/11,Employed,F,68189,Urban,Married,82,10.0,17,1.0,2,Special Auto,Special L2,Offer2,Branch,343.121192,Four-Door Car,Medsize,A,January,250-500,High
128,OY20177,Oregon,7089.68396,No,Extended,High School or Below,2/17/11,Employed,M,52707,Suburban,Married,90,33.0,66,1.0,6,Corporate Auto,Corporate L3,Offer3,Branch,432.0,Four-Door Car,Medsize,A,February,250-500,High
129,LK57294,Oregon,4786.009693,No,Basic,High School or Below,2/25/11,Employed,M,23402,Suburban,Married,61,29.0,38,0.0,7,Personal Auto,Personal L1,Offer4,Call Center,292.8,Four-Door Car,Medsize,A,February,250-500,Low
130,LC33025,Oregon,7918.334928,No,Extended,College,2/14/11,Employed,M,44698,Suburban,Married,211,0.0,88,4.0,1,Personal Auto,Personal L2,Offer1,Call Center,1012.8,Luxury Car,Medsize,A,February,>1000,Middle
131,NG15645,California,2858.087414,No,Basic,Master,1/11/11,Employed,F,27382,Rural,Married,71,33.0,35,0.0,1,Personal Auto,Personal L2,Offer2,Web,134.104322,Four-Door Car,Medsize,A,January,0-250,Middle
132,CJ59481,Washington,2837.109178,No,Basic,College,2/28/11,Employed,M,90893,Rural,Married,70,8.0,82,0.0,1,Personal Auto,Personal L3,Offer1,Agent,70.712507,Two-Door Car,Medsize,A,February,0-250,Very High
133,DN98431,Oregon,2535.321683,No,Basic,High School or Below,2/27/11,Unemployed,F,0,Suburban,Married,68,24.0,73,0.0,1,Corporate Auto,Corporate L3,Offer1,Branch,326.4,Four-Door Car,Medsize,A,February,250-500,Low
134,PP39078,no data,5623.611187,No,Basic,College,2/19/11,Employed,F,31504,Suburban,Married,71,8.0,27,0.0,3,Special Auto,Special L1,Offer4,Branch,340.8,Four-Door Car,Small,A,February,250-500,Middle
135,WZ83320,no data,9061.057741,No,Premium,Master,2/18/11,Employed,F,73876,Urban,Married,112,19.0,71,0.0,8,Personal Auto,Personal L1,Offer3,Web,419.303041,Four-Door Car,Medsize,A,February,250-500,High
136,ZC32761,Arizona,8433.228985,No,Basic,Bachelor,2/15/11,Employed,M,57961,Rural,Divorced,72,27.0,64,0.0,2,Personal Auto,Personal L3,Offer1,Agent,38.513959,Two-Door Car,Large,A,February,0-250,High
137,RA38184,Arizona,3444.171166,No,Extended,Bachelor,2/3/11,Unemployed,F,0,Rural,Married,93,10.0,63,0.0,1,Corporate Auto,Corporate L3,Offer1,Agent,7.991571,Four-Door Car,Medsize,A,February,0-250,Low
138,GF70857,no data,2933.960426,No,Extended,College,1/28/11,Unemployed,M,0,Rural,Married,83,2.0,62,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,199.851201,Four-Door Car,Medsize,A,January,0-250,Low
139,IN77241,Washington,5394.703229,No,Basic,Bachelor,2/6/11,Employed,M,65978,Urban,Married,67,3.0,50,0.0,3,Corporate Auto,Corporate L1,Offer2,Branch,251.795869,Two-Door Car,Medsize,A,February,250-500,High
140,OB66874,Oregon,2585.206268,No,Basic,College,1/12/11,Employed,F,28137,Suburban,Married,65,23.0,2,0.0,1,Personal Auto,Personal L1,Offer3,Web,312.0,Two-Door Car,Large,A,January,250-500,Middle
141,HO29524,California,3034.646997,No,Extended,College,2/4/11,Employed,M,68205,Rural,Married,76,35.0,14,0.0,1,Personal Auto,Personal L1,Offer4,Branch,99.382943,Two-Door Car,Medsize,A,February,0-250,High
142,FK94501,Nevada,7844.252972,No,Basic,Bachelor,1/31/11,Unemployed,F,0,Urban,Married,102,20.0,46,0.0,3,Personal Auto,Personal L2,Offer1,Web,273.945412,SUV,Large,A,January,250-500,Low
143,AV76907,no data,4282.947971,No,Basic,College,2/26/11,Employed,F,40864,Rural,Married,109,16.0,70,1.0,1,Personal Auto,Personal L3,Offer1,Agent,166.937747,SUV,Medsize,A,February,0-250,Middle
144,LU79865,Nevada,5794.104234,No,Basic,Bachelor,2/27/11,Employed,M,88370,Suburban,Divorced,74,0.0,16,1.0,9,Personal Auto,Personal L1,Offer1,Agent,355.2,Four-Door Car,Small,A,February,250-500,Very High
145,CF41619,Nevada,2329.459058,No,Basic,College,2/9/11,Employed,M,20934,Suburban,Married,61,14.0,35,1.0,1,Personal Auto,Personal L3,Offer2,Branch,292.8,Four-Door Car,Small,A,February,250-500,Low
146,JY16280,California,2514.59196,Yes,Basic,High School or Below,2/14/11,Employed,F,43860,Rural,Single,65,15.0,58,0.0,1,Personal Auto,Personal L2,Offer2,Agent,156.124914,Four-Door Car,Medsize,A,February,0-250,Middle
147,WT71621,no data,3280.457296,No,Extended,Bachelor,2/2/11,Employed,F,63297,Urban,Married,82,1.0,33,0.0,1,Personal Auto,Personal L3,Offer2,Web,251.756739,Four-Door Car,Medsize,A,February,250-500,High
148,UW10841,California,9976.24549,No,Basic,Bachelor,2/21/11,Employed,M,74115,Urban,Married,63,24.0,24,0.0,2,Personal Auto,Personal L2,Offer2,Branch,275.349481,Four-Door Car,Medsize,A,February,250-500,High
149,ON39271,California,2738.001957,No,Basic,Master,2/21/11,Unemployed,M,0,Urban,Married,74,27.0,91,0.0,1,Personal Auto,Personal L2,Offer1,Branch,263.365432,Two-Door Car,Medsize,A,February,250-500,Low
150,OW33876,Washington,2476.480866,No,Basic,College,2/14/11,Employed,F,47918,Urban,Married,62,2.0,51,0.0,1,Corporate Auto,Corporate L3,Offer2,Call Center,246.256648,Two-Door Car,Medsize,A,February,0-250,Middle
151,TP41703,Washington,7250.029606,No,Basic,Bachelor,2/1/11,Unemployed,M,0,Suburban,Single,69,17.0,10,0.0,2,Personal Auto,Personal L3,Offer4,Call Center,496.8,Two-Door Car,Medsize,A,February,250-500,Low
152,MQ73697,Nevada,3776.665506,No,Extended,College,2/21/11,Employed,F,68727,Urban,Married,94,19.0,76,0.0,1,Corporate Auto,Corporate L3,Offer4,Call Center,386.520235,Two-Door Car,Large,A,February,250-500,High
153,PR74833,Oregon,5553.362689,No,Extended,Bachelor,2/4/11,Unemployed,M,0,Suburban,Single,89,1.0,84,1.0,4,Personal Auto,Personal L3,Offer1,Agent,640.8,Two-Door Car,Medsize,A,February,500-750,Low
154,RN71166,Oregon,5174.081063,No,Basic,High School or Below,1/26/11,Employed,F,88081,Rural,Married,64,35.0,94,0.0,5,Personal Auto,Personal L3,Offer1,Branch,82.483947,Four-Door Car,Medsize,A,January,0-250,Very High
155,XY66810,California,15122.99194,No,Basic,Bachelor,2/9/11,Unemployed,F,0,Suburban,Single,72,35.0,86,0.0,2,Personal Auto,Personal L3,Offer2,Agent,518.4,Two-Door Car,Medsize,A,February,500-750,Low
156,FP67680,California,4772.931526,No,Extended,High School or Below,1/20/11,Medical Leave,M,15323,Suburban,Married,128,30.0,61,0.0,1,Personal Auto,Personal L3,Offer1,Agent,614.4,SUV,Medsize,A,January,500-750,Low
157,XO75323,California,3966.129505,No,Basic,College,2/18/11,Employed,M,72439,Suburban,Married,100,5.0,22,1.0,1,Personal Auto,Personal L2,Offer2,Web,480.0,SUV,Medsize,A,February,250-500,High
158,VI78454,Arizona,2750.705045,No,Basic,College,1/22/11,Employed,M,51789,Suburban,Divorced,70,8.0,34,0.0,1,Personal Auto,Personal L2,Offer4,Call Center,336.0,Four-Door Car,Large,A,January,250-500,High
159,XS74432,California,8663.919296,No,Basic,High School or Below,2/22/11,Employed,F,29218,Suburban,Married,72,33.0,40,0.0,2,Personal Auto,Personal L1,Offer3,Agent,502.369442,Four-Door Car,Medsize,A,February,500-750,Middle
160,QA49556,Washington,5200.22777,No,Basic,Master,1/31/11,Employed,M,23401,Suburban,Single,66,17.0,34,0.0,3,Personal Auto,Personal L2,Offer4,Web,316.8,Four-Door Car,Medsize,A,January,250-500,Low
161,QH87479,Oregon,27528.31132,No,Extended,High School or Below,1/6/11,Employed,F,54586,Rural,Married,76,1.0,91,0.0,2,Personal Auto,Personal L2,Offer3,Branch,122.590766,Two-Door Car,Large,A,January,0-250,High
162,TQ13499,Arizona,4731.749346,No,Premium,College,1/2/11,Employed,M,69833,Suburban,Married,118,32.0,99,0.0,1,Personal Auto,Personal L3,Offer1,Agent,828.662719,Four-Door Car,Small,A,January,750-1000,High
163,LK39646,Washington,8018.503854,No,Basic,Bachelor,2/28/11,Employed,F,58843,Urban,Single,68,1.0,96,0.0,2,Corporate Auto,Corporate L1,Offer3,Call Center,200.490816,Two-Door Car,Large,A,February,0-250,High
164,GB32334,California,5379.482798,No,Basic,College,2/10/11,Employed,F,24702,Urban,Married,68,13.0,63,0.0,8,Personal Auto,Personal L3,Offer2,Web,214.91451,Four-Door Car,Large,A,February,0-250,Low
165,QH48047,Oregon,11790.49617,Yes,Basic,College,1/3/11,Retired,M,25251,Suburban,Divorced,66,13.0,43,0.0,2,Personal Auto,Personal L2,Offer2,Web,316.8,Four-Door Car,Medsize,A,January,250-500,Middle
166,LY83340,Oregon,7851.582939,No,Basic,High School or Below,1/5/11,Employed,F,48943,Rural,Married,65,17.0,50,0.0,2,Corporate Auto,Corporate L3,Offer1,Web,105.068788,Two-Door Car,Medsize,A,January,0-250,Middle
167,PN47493,Oregon,2680.900678,No,Basic,College,2/11/11,Employed,F,41968,Urban,Married,67,11.0,96,0.0,1,Corporate Auto,Corporate L3,Offer1,Agent,183.207703,Four-Door Car,Medsize,A,February,0-250,Middle
168,DA57177,Oregon,4282.947971,Yes,Basic,College,2/26/11,Employed,F,40864,Rural,Married,109,16.0,70,1.0,1,Personal Auto,Personal L2,Offer1,Agent,166.937747,SUV,Medsize,A,February,0-250,Middle
169,VW13019,Nevada,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3.0,51,0.0,1,Corporate Auto,Corporate L2,Offer1,Agent,667.2,Sports Car,Medsize,A,February,500-750,Low
170,DQ58142,Arizona,8561.561976,No,Basic,High School or Below,1/8/11,Employed,M,37759,Suburban,Married,108,9.0,51,0.0,5,Corporate Auto,Corporate L3,Offer4,Web,518.4,SUV,Medsize,A,January,500-750,Middle
171,ET47892,no data,12280.76661,No,Premium,College,1/1/11,Employed,M,88340,Suburban,Married,102,16.0,1,0.0,2,Personal Auto,Personal L3,Offer1,Branch,489.6,Two-Door Car,Medsize,A,January,250-500,Very High
172,UF36172,Oregon,6900.951275,No,Extended,High School or Below,2/22/11,Unemployed,F,0,Urban,Married,92,27.0,50,0.0,7,Personal Auto,Personal L3,Offer2,Branch,428.064465,Two-Door Car,Medsize,A,February,250-500,Low
173,IB60476,California,4064.107529,No,Basic,Master,1/25/11,Unemployed,M,0,Suburban,Married,107,31.0,41,0.0,1,Personal Auto,Personal L3,Offer4,Branch,513.6,Sports Car,Medsize,A,January,500-750,Low
174,AM52614,Oregon,4477.45201,No,Basic,Bachelor,1/4/11,Employed,F,41402,Suburban,Divorced,119,26.0,26,4.0,1,Personal Auto,Personal L2,Offer2,Branch,571.2,Sports Car,Medsize,A,January,500-750,Middle
175,IS58553,Oregon,15173.96841,No,Extended,High School or Below,2/26/11,Employed,F,22448,Suburban,Married,126,20.0,32,0.0,2,Personal Auto,Personal L3,Offer1,Branch,604.8,SUV,Medsize,A,February,500-750,Low
176,GW43195,Oregon,25807.063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8.0,89,1.0,2,Personal Auto,Personal L2,Offer1,Branch,1027.2,Luxury Car,Small,A,February,>1000,High
177,PY10605,Arizona,4633.101259,No,Basic,Bachelor,1/23/11,Unemployed,M,0,Suburban,Single,70,0.0,86,0.0,3,Personal Auto,Personal L2,Offer1,Agent,336.0,Two-Door Car,Medsize,A,January,250-500,Low
178,LZ34046,Oregon,23594.6802,Yes,Basic,Bachelor,1/31/11,Employed,M,76358,Rural,Married,66,25.0,3,0.0,2,Personal Auto,Personal L1,Offer3,Agent,86.461582,Four-Door Car,Medsize,A,January,0-250,Very High
179,VU99672,California,3548.071725,No,Extended,College,2/4/11,Unemployed,M,0,Urban,Married,96,10.0,77,0.0,1,Corporate Auto,Corporate L2,Offer1,Branch,446.122702,Four-Door Car,Large,A,February,250-500,Low
180,IP94270,Arizona,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22.0,79,0.0,8,Personal Auto,Personal L2,Offer1,Web,1261.319869,SUV,Medsize,A,February,>1000,Low
181,JP10227,California,12280.76661,Yes,Premium,College,1/1/11,Employed,M,88340,Suburban,Married,102,16.0,1,0.0,2,Corporate Auto,Corporate L2,Offer1,Branch,489.6,Two-Door Car,Medsize,A,January,250-500,Very High
182,BP49831,Washington,2926.5223,No,Extended,Bachelor,1/16/11,Employed,F,23656,Suburban,Single,80,11.0,1,3.0,1,Corporate Auto,Corporate L3,Offer2,Branch,384.0,Four-Door Car,Medsize,A,January,250-500,Low
183,HD95496,Oregon,7851.901368,No,Basic,Master,2/3/11,Employed,M,25950,Urban,Married,66,27.0,1,0.0,2,Personal Auto,Personal L1,Offer4,Agent,271.697529,Two-Door Car,Medsize,A,February,250-500,Middle
184,FF65294,Oregon,10348.01348,No,Extended,High School or Below,1/23/11,Employed,M,34244,Suburban,Married,87,14.0,34,2.0,2,Personal Auto,Personal L3,Offer1,Branch,417.6,Four-Door Car,Medsize,A,January,250-500,Middle
185,PO56357,no data,5363.528173,No,Basic,High School or Below,1/1/11,Employed,F,64604,Urban,Married,67,18.0,71,1.0,8,Personal Auto,Personal L3,Offer1,Web,272.445607,Four-Door Car,Medsize,A,January,250-500,High
186,XQ12791,California,3401.881747,No,Extended,High School or Below,1/21/11,Employed,M,41972,Suburban,Divorced,86,20.0,23,0.0,1,Personal Auto,Personal L3,Offer2,Branch,691.709371,Four-Door Car,Medsize,A,January,500-750,Middle
187,DB75522,California,6988.401604,No,Extended,College,2/26/11,Employed,F,22436,Suburban,Married,89,24.0,21,0.0,3,Special Auto,Special L2,Offer2,Branch,427.2,Four-Door Car,Small,A,February,250-500,Low
188,GB70736,Oregon,5510.965059,No,Basic,College,1/21/11,Employed,F,99553,Rural,Married,68,14.0,85,0.0,6,Corporate Auto,Corporate L3,Offer4,Web,111.586995,Four-Door Car,Medsize,A,January,0-250,Very High
189,LP59331,Arizona,5282.543094,No,Basic,College,2/26/11,Employed,M,38606,Suburban,Single,68,16.0,99,0.0,3,Personal Auto,Personal L3,Offer1,Branch,413.288851,Four-Door Car,Medsize,A,February,250-500,Middle
190,FM54600,Washington,18853.73945,No,Premium,High School or Below,1/14/11,Unemployed,F,0,Suburban,Single,173,24.0,21,0.0,2,Corporate Auto,Corporate L2,Offer2,Branch,1245.6,SUV,Medsize,A,January,>1000,Low
191,FS42690,Washington,3781.4548,No,Extended,College,2/1/11,Employed,M,57647,Suburban,Married,94,3.0,99,0.0,1,Personal Auto,Personal L3,Offer1,Branch,451.2,Two-Door Car,Medsize,A,February,250-500,High
192,UU70820,Arizona,5867.12642,No,Basic,College,2/22/11,Employed,F,27880,Urban,Married,74,4.0,9,0.0,5,Personal Auto,Personal L3,Offer2,Call Center,199.444294,Four-Door Car,Large,A,February,0-250,Middle
193,ZU73588,California,5989.773931,Yes,Premium,College,1/19/11,Employed,M,66839,Suburban,Single,154,33.0,24,0.0,1,Personal Auto,Personal L3,Offer2,Branch,739.2,Sports Car,Medsize,A,January,500-750,High
194,BC35753,Arizona,2671.295549,No,Basic,College,1/18/11,Employed,F,45525,Suburban,Married,66,1.0,41,0.0,1,Personal Auto,Personal L2,Offer4,Agent,316.8,Two-Door Car,Small,A,January,250-500,Middle
195,MB20764,no data,17622.1332,No,Premium,High School or Below,2/18/11,Unemployed,M,0,Suburban,Single,252,31.0,10,0.0,3,Corporate Auto,Corporate L2,Offer4,Branch,1814.4,Luxury SUV,Medsize,A,February,>1000,Low
196,CO12132,California,8879.790017,Yes,Basic,High School or Below,2/3/11,Employed,F,52583,Urban,Single,113,12.0,59,0.0,7,Personal Auto,Personal L3,Offer1,Agent,528.20086,SUV,Small,A,February,500-750,High
197,ZW84453,Arizona,5116.237577,No,Basic,Bachelor,1/8/11,Unemployed,F,0,Rural,Married,70,1.0,11,0.0,5,Personal Auto,Personal L2,Offer1,Web,131.401291,Four-Door Car,Medsize,A,January,0-250,Low
198,HP42153,Washington,2351.878675,No,Basic,High School or Below,1/29/11,Medical Leave,F,12928,Suburban,Single,64,12.0,74,0.0,1,Personal Auto,Personal L3,Offer1,Agent,307.2,Four-Door Car,Medsize,A,January,250-500,Low
199,HD32044,Oregon,8288.155579,No,Premium,Master,1/25/11,Employed,F,33816,Suburban,Divorced,106,10.0,97,2.0,3,Corporate Auto,Corporate L3,Offer1,Branch,508.8,Four-Door Car,Medsize,A,January,500-750,Middle
200,YO49328,Arizona,12296.49757,No,Basic,High School or Below,1/6/11,Employed,M,55193,Suburban,Married,105,8.0,22,1.0,2,Personal Auto,Personal L2,Offer3,Branch,504.0,SUV,Medsize,A,January,500-750,High
201,XV11038,California,9223.987144,No,Extended,College,2/25/11,Medical Leave,F,18814,Suburban,Single,122,20.0,94,0.0,3,Personal Auto,Personal L2,Offer2,Branch,585.6,Sports Car,Medsize,A,February,500-750,Low
202,GE62437,Arizona,12902.56014,No,Premium,College,2/2/11,Employed,F,86584,Suburban,Single,111,33.0,54,2.0,2,Personal Auto,Personal L3,Offer1,Call Center,532.8,Four-Door Car,Large,A,February,500-750,Very High
203,QV55524,Washington,7503.367741,No,Extended,College,2/6/11,Employed,M,52464,Suburban,Married,95,9.0,15,0.0,3,Personal Auto,Personal L2,Offer4,Agent,515.930856,Four-Door Car,Medsize,A,February,500-750,High
204,XS76166,Oregon,3245.479985,No,Extended,College,1/17/11,Employed,F,35592,Suburban,Married,82,34.0,38,0.0,1,Personal Auto,Personal L3,Offer4,Call Center,496.805418,Two-Door Car,Small,A,January,250-500,Middle
205,BY84257,Arizona,2379.614363,No,Basic,College,2/10/11,Unemployed,M,0,Suburban,Single,71,28.0,15,0.0,1,Special Auto,Special L1,Offer4,Branch,747.107317,Four-Door Car,Medsize,A,February,500-750,Low
206,PT45842,Arizona,4642.020128,No,Basic,College,2/11/11,Unemployed,M,0,Suburban,Single,64,10.0,15,0.0,5,Personal Auto,Personal L3,Offer1,Web,770.254285,Two-Door Car,Small,A,February,750-1000,Low
207,AP23850,Washington,17771.54902,No,Premium,High School or Below,1/23/11,Unemployed,F,0,Suburban,Married,114,30.0,1,0.0,2,Personal Auto,Personal L2,Offer3,Branch,547.2,Two-Door Car,Medsize,A,January,500-750,Low
208,WD87578,Nevada,7821.188278,No,Premium,High School or Below,2/8/11,Unemployed,F,0,Suburban,Single,109,31.0,74,0.0,3,Personal Auto,Personal L2,Offer2,Call Center,784.8,Four-Door Car,Medsize,A,February,750-1000,Low
209,HX36471,California,6788.084852,No,Extended,High School or Below,1/13/11,Unemployed,F,0,Suburban,Single,93,2.0,70,0.0,9,Personal Auto,Personal L3,Offer2,Branch,855.341729,Two-Door Car,Medsize,A,January,750-1000,Low
210,HY46017,California,2776.772734,No,Basic,College,2/26/11,Employed,F,70793,Rural,Married,69,32.0,1,0.0,1,Personal Auto,Personal L3,Offer2,Web,62.625841,Four-Door Car,Large,A,February,0-250,High
211,FA57012,California,6141.961623,No,Basic,College,2/17/11,Unemployed,M,0,Suburban,Single,182,24.0,45,0.0,1,Special Auto,Special L2,Offer3,Branch,1310.4,Luxury Car,Small,A,February,>1000,Low
212,AC13887,California,4628.995325,No,Basic,Bachelor,1/9/11,Unemployed,M,0,Suburban,Single,67,25.0,21,0.0,4,Corporate Auto,Corporate L1,Offer1,Branch,482.4,Two-Door Car,Medsize,A,January,250-500,Low
213,NW14895,Arizona,12883.11573,No,Basic,Bachelor,1/2/11,Employed,M,77469,Suburban,Divorced,109,2.0,98,1.0,2,Personal Auto,Personal L2,Offer1,Agent,757.170246,SUV,Small,A,January,750-1000,Very High
214,CI30899,California,4737.411455,No,Basic,College,1/13/11,Unemployed,F,0,Suburban,Single,68,2.0,26,0.0,3,Personal Auto,Personal L3,Offer1,Branch,326.4,Two-Door Car,Small,A,January,250-500,Low
215,XO78284,Arizona,3887.324208,No,Extended,Master,1/20/11,Employed,M,96335,Rural,Single,97,7.0,43,0.0,1,Personal Auto,Personal L3,Offer1,Branch,161.388136,Four-Door Car,Small,A,January,0-250,Very High
216,LX24476,Oregon,3619.060986,No,Extended,Bachelor,1/24/11,Unemployed,F,0,Urban,Married,98,27.0,47,0.0,1,Personal Auto,Personal L3,Offer2,Web,310.842085,Four-Door Car,Medsize,A,January,250-500,Low
217,EO42272,California,10148.41973,No,Basic,Bachelor,1/11/11,Employed,F,44856,Suburban,Divorced,66,24.0,71,1.0,2,Corporate Auto,Corporate L3,Offer4,Branch,316.8,Four-Door Car,Small,A,January,250-500,Middle
218,KA62636,Oregon,4928.001408,No,Basic,High School or Below,1/26/11,Employed,M,97917,Urban,Single,67,14.0,32,5.0,3,Personal Auto,Personal L2,Offer4,Agent,279.184512,Two-Door Car,Medsize,A,January,250-500,Very High
219,WA94988,California,19327.87406,No,Extended,Bachelor,2/3/11,Employed,F,57245,Suburban,Single,124,25.0,15,0.0,2,Corporate Auto,Corporate L3,Offer2,Call Center,681.577742,Sports Car,Small,A,February,500-750,High
